"system.index","DNB_BRDF_Corrected_NTL","DNB_Lunar_Irradiance","Gap_Filled_DNB_BRDF_Corrected_NTL","Latest_High_Quality_Retrieval","Mandatory_Quality_Flag","QF_Cloud_Mask","Snow_Flag","date",".geo","source","Cloud_Quality"
"2019_08_06",NA,0.5,0.235483085377023,1,NA,574.005539135997,0,2019-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2019_08_07",0.25557175894343,0.5,0.25557175894343,0,0,49.9108617724687,0,2019-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_08_08",0.425385797472374,0.5,0.425385797472374,0,0,49.9477173511765,0,2019-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_08_09",0.768027467467796,0.5,0.329515185475331,0.777661022471116,0.01222205900388,506.726016314666,0,2019-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2019_08_10",0.570056703650579,0.5,0.560376707818867,0.0711639435614824,0,76.2442953117855,0,2019-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Confident Clear"
"2019_08_11",0.271736303238063,0.548057010025351,0.269820074691865,0.00935980510492354,0,66.3642943532055,0,2019-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2019_08_12",0.161631607052264,54.3,0.152887347081214,0.00874006497109243,0.00689637776054932,49.9476785226218,0,2019-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_08_13",0.164311395955818,68.1,0.174942481720163,0.00725426605993005,0.00586825339898019,49.9030014169387,0,2019-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_08_14",0.172672289953529,86.9,0.164604984099017,0.00981877075469665,0.00766234882518041,49.9609239133235,0,2019-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_08_15",0.16867432496559,115.1,0.148613617539506,0.00848161240426713,0.00823220704223727,49.9285433255381,0,2019-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_08_16",0.145387020912103,91,0.149247881498473,0.00719389979138752,0.00465310352881639,49.9560266618695,0,2019-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_08_17",0.131304578747422,68.7,0.143695357589793,0.00709349157587205,0.00544466979580818,49.9223695853502,0,2019-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_08_18",0.146205443154872,53.6,0.152392675742049,0.00924331944100228,0.00787033973471296,49.8893847281833,0,2019-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_08_19",0.192073759590801,41.4285097145794,0.182284597337182,0.00654837507049051,0.00516319643688716,49.9172223750758,0,2019-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_08_20",0.194302467332524,31.9,0.172129436388799,0.00753000946749367,0.00706588690030738,49.9032125472045,0,2019-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_08_21",0.156575720095133,23.8097659881834,0.177747935425884,0.070049442704069,0.00465202357181123,73.5051907407242,0,2019-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_08_22",NA,17.6,0.225459436366012,1.0648462051811,NA,753.926828853971,0,2019-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_08_23",0.255826707734712,12.6,0.259748542914742,0.0301534823292234,0.013993807561182,50.0012352116621,0,2019-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2019_08_24",0.453750918880191,8.5,0.431167398924868,0.0182242254977172,0.0170076363977633,50.0363744353655,0,2019-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2019_08_25",0.45668197744749,5.3,0.432044489106119,0.0168097382728453,0.0168097382728453,49.966913800002,0,2019-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_08_26",0.476689837515742,2.88173870601932,0.431744538770691,0.0172389682585184,0.0172389682585184,50.0185985504464,0,2019-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2019_08_27",0.385386125295627,1.2,0.369823407804288,0.0102611750709291,0.0102611750709291,50.0522987161626,0,2019-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2019_08_28",0.339442883659957,0.5,0.339442883659957,0,0,49.9832530536756,0,2019-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_08_29",0.407542027662803,0.5,0.407542027662803,0,0,49.9512661677892,0,2019-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_08_30",0.343577997045404,0.5,0.343577997045404,0,0,49.9903391402236,0,2019-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_08_31",0.505625113391219,0.5,0.505625113391219,0,0,49.9512710212732,0,2019-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_09_01",0.481617064650276,0.5,0.481617064650276,0,0,50.0294388068195,0,2019-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2019_09_02",0.381414407834524,0.5,0.381414407834524,0,0,49.9873663813122,0,2019-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_09_03",0.372230821899123,0.5,0.372230821899123,0,0,49.9956609853604,0,2019-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_09_04",0.39714085401736,0.5,0.39714085401736,0,0,49.9648098147153,0,2019-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_09_05",0.645952014105069,0.5,0.417769742313861,0.555253122837735,0.0202773408317285,346.131757528437,0,2019-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2019_09_06",0.593289318576374,0.5,0.593289318576374,0,0,49.9908560362629,0,2019-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_09_07",0.325586355260936,0.5,0.333876859994673,0.764751633576524,0.00113472290736359,492.637783583759,0,2019-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Confident Clear"
"2019_09_08",0.415971732454251,0.5,0.415971732454251,0,0,49.8947352136337,0,2019-09-08,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_09_09",0.38021599156932,0.5,0.363407845924691,0.0585490934450363,0,145.050835694098,0,2019-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_09_10",0.546521512809986,33.7111999905307,0.426281235829603,0.306468996399625,0.00317119941136895,161.369981383856,0,2019-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_09_11",0.246631293567736,57.8134079617104,0.211667564203987,0.00883728422092939,0.00717694340500459,49.891478525912,0,2019-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_09_12",0.230438409367534,73.1,0.226638847117377,0.006480614426799,0.0043089781118869,49.8793423893278,0,2019-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_09_13",0.172494041038163,94.2,0.15708015764635,0.00921342922604223,0.00598737530104993,50.2076732974358,0,2019-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2019_09_14",0.137001092341822,108.8,0.13202287560352,0.00887520206418673,0.00725922443555226,49.9699302402687,0,2019-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_09_15",0.130552937740245,83.6,0.119913250256233,0.00697597313111293,0.00666759503909329,49.8904301733817,0,2019-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_09_17",0.260660725012777,50.4492417189739,0.192909356372766,0.0791312021078682,0.00811075233885089,77.4280035709509,0,2019-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_09_19",0.120505518214803,29.7,0.128843409820456,0.0163501740125663,0.00709562082430793,49.9075872390988,0,2019-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_09_20",0.283695716566376,22.2,0.264741774387114,0.0108875778415404,0.0105781682405605,49.9045052767988,0,2019-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_09_21",0.51609196817809,16,0.474520826583714,0.0143526620297695,0.0143526620297695,49.9002317841923,0,2019-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_09_22",0.574501998078982,10.7,0.537738881537093,0.0162291402568889,0.0162291402568889,49.9800449007933,0,2019-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_09_23",0.575159798315253,6.8,0.547866637168575,0.0176581879335716,0.0145979004753888,50.3931613197958,0,2019-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2019_09_24",0.418465264541235,3.9,0.401623634643569,0.012243216573677,0.012243216573677,49.9105381573325,0,2019-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_09_25",0.27957266763571,0.5,0.27957266763571,0,0,49.9613808283138,0,2019-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_09_26",0.365913654497432,0.5,0.365913654497432,0,0,49.957138883353,0,2019-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_09_27",0.528854991148436,0.5,0.528854991148436,0,0,49.9722356451388,0,2019-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_09_28",0.580843681609258,0.5,0.494462012211596,0.345198584845421,0.00282713066101734,736.830189034099,0,2019-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Confident Clear"
"2019_09_29",0.530542931263302,0.5,0.530542931263302,0,0,53.4780381368568,0,2019-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_09_30",0.499509340199327,0.5,0.326495928365952,0.841391785053757,0.00243634872029686,922.170512597673,0,2019-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2019_10_01",0.416816462228265,0.5,0.416816462228265,0,0,56.4394034946904,0,2019-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Confident Clear"
"2019_10_02",0.434795018677834,0.5,0.434795018677834,0,0,49.9151683810083,0,2019-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_10_03",0.730605148656774,0.5,0.730605148656774,0,0,49.9603421827513,0,2019-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_10_04",0.387096557202028,0.5,0.385516413265456,0.00490383883278565,0,56.4675731154605,0,2019-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Confident Clear"
"2019_10_05",0.373722888109317,0.5,0.373722888109317,0,0,49.887484108632,0,2019-10-05,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_10_06",0.254065168683919,0.5,0.254065168683919,0,0,49.9769459512996,0,2019-10-06,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_10_07",0.419689171263365,0.5,0.419689171263365,0,0,49.987308139505,0,2019-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_10_08",0.675996978940757,0.5,0.644361614495794,0.0800715646206503,0.00100800573970327,93.0897011800942,0,2019-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_10_09",0.311743177818081,0.5,0.311743177818081,0,0,49.8273809902989,0,2019-10-09,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_10_10",0.193281883234248,49.2,0.191890629150525,0.00293939120930923,0.00216754385405691,49.8782260880223,0,2019-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_10_11",0.12312531788772,62.3,0.132528519191066,0.00219407808224289,0.00188525179626901,49.8701595977191,0,2019-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_10_12",0.173023892218547,78.9,0.13035971754574,0.0133440473991241,0.0121979144648771,49.8043269415984,0,2019-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_10_14",0.161593452694226,105,0.12281921142497,0.0121252162454601,0.0104212896007942,49.7735364395025,0,2019-10-14,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_10_15",0.147704781566102,79.9,0.107537188038113,0.0117381509014892,0.0105086411837582,49.8165480141516,0,2019-10-15,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_10_16",0.153034514081697,62.4994192503129,0.120586239406829,0.0129812494748379,0.0123662565113708,49.8644324866735,0,2019-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_10_18",0.251287435313075,36.8,0.183086319721833,0.0191609478975466,0.01037325546022,49.8473494365864,0,2019-10-18,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_10_20",0.298453539193811,19.5,0.246915679217374,0.0214921369010081,0.0204092032975784,49.8412134195192,0,2019-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_10_21",0.388604382889168,13.5,0.350511845173737,0.0150891782172001,0.0150891782172001,49.8809658797046,0,2019-10-21,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_10_22",0.521908532434277,8.7,0.461200719918546,0.0183795369836993,0.0183795369836993,49.8845040694946,0,2019-10-22,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_10_23",0.744995523326175,5.1,0.651765634341685,0.037773452110219,0.037773452110219,49.9019013826666,0,2019-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_10_24",0.64664415729931,2.4,0.601601208631897,0.0222307764876611,0.0222307764876611,49.9367833717214,0,2019-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_10_25",0.671606256388573,0.5,0.671606256388573,0,0,49.9514093455654,0,2019-10-25,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_10_26",0.67739989777859,0.5,0.67739989777859,0,0,49.9613735480879,0,2019-10-26,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_10_27",0.396228311168965,0.5,0.396228311168965,0,0,50.0177977255968,0,2019-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2019_10_28",0.33600080655018,0.5,0.33600080655018,0,0,49.9422556748603,0,2019-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_10_29",0.496187216174808,0.5,0.496187216174808,0,0,49.8763016816413,0,2019-10-29,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_10_30",0.378398106945827,0.5,0.378398106945827,0,0,49.9533798600438,0,2019-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_11_01",0.44517862817811,0.5,0.44517862817811,0,0,49.98445429095,0,2019-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_11_02",0.549035614528742,0.5,0.549035614528742,0,0,49.973373787122,0,2019-11-02,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_11_03",0.717694082962112,0.5,0.717694082962112,0,0,50.0039895637963,0,2019-11-03,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2019_11_04",0.766518108807594,0.5,0.766518108807594,0,0,50.048804207728,0,2019-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2019_11_05",0.556724540003685,0.5,0.556724540003685,0,0,49.9776812541161,0,2019-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_11_06",0.469592296799194,0.5,0.441669739065154,0.4493237125148,0.0040308178988724,334.931901676909,0,2019-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2019_11_07",0.489366293805104,0.5,0.489366293805104,0,0,49.9823769998251,0,2019-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_11_08",0.365986340743953,41.2,0.328185204345771,0.0139246454150806,0.0098029808591788,49.9855220574162,0,2019-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_11_09",0.346499040610001,53.7,0.316636352197663,0.0113556356987091,0.00790832431800596,50.280087277775,0,2019-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2019_11_10",NA,69,0.364199450587803,1.0034747911561,NA,754.079558308695,0,2019-11-10,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2019_11_11",0.222830872499109,89.9,0.217419306677472,0.0140981574658262,0.00604911249017396,50.2706860793891,0,2019-11-11,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2019_11_12",0.145104884336189,122.832123845128,0.150193617462066,0.0135924851081463,0.00520252398588105,50.8758888321638,0,2019-11-12,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2019_11_14",NA,78.0545968711286,0.364199450587803,1.1352487001005,NA,706.840084681162,0,2019-11-14,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2019_11_15",0.127279674340212,59.4292360222073,0.3627017270602,2.0517172081183,0,668.572972586007,0,2019-11-15,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Confident Clear"
"2019_11_16",0.212392567743795,44.7468772229336,0.199926299555422,0.0291618548923573,0.00781985103570899,50.3942363664878,0,2019-11-16,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2019_11_17",0.247629666159459,33.1,0.240268797820299,0.00734878136601913,0.00638192036074786,50.3502832159549,0,2019-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2019_11_18",0.523817292141119,23.7,0.485434674406791,0.0148076761488576,0.0138527531842647,50.2671260489213,0,2019-11-18,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2019_11_19",0.575121003017081,16.2946494889711,0.535464846381053,0.0196648001987502,0.0196648001987502,50.2968512112931,0,2019-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2019_11_21",0.573084715063831,6.2,0.531627185814876,0.0229269480898659,0.0185151311911876,50.7703692378908,0.000468967885406818,2019-11-21,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2019_11_22",0.423471574376571,0.5,0.377132982669287,0.187221626153727,0,177.01672540899,0,2019-11-22,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_11_23",0.429542290633881,0.5,0.429542290633881,0,0,50.5267437581922,0,2019-11-23,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2019_11_24",0.469067391786075,0.5,0.469067391786075,0,0,50.2318824753133,0,2019-11-24,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2019_11_25",0.43014893592018,0.5,0.43014893592018,0,0,50.3516082170697,0,2019-11-25,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2019_11_26",0.308171024685399,0.5,0.308171024685399,0,0,50.2962639397368,0,2019-11-26,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2019_11_27",NA,0.5,0.277389575208595,1,NA,580.391474127442,0.00139234320440963,2019-11-27,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Confident Clear"
"2019_11_28",0.406052387938026,0.5,0.319696316024191,1.58123776580787,0.00368073718670431,412.116951369001,0.00262998160832931,2019-11-28,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Confident Clear"
"2019_11_30",0.298040348736581,0.5,0.289244031727825,1.04185978224238,0,717.093280624499,0.0314344987458295,2019-11-30,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_12_01",0.306101943101061,0.5,0.289797248688283,1.90868018301275,0.00692151097036869,521.118527234567,0.0223481701303858,2019-12-01,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_12_02",NA,0.5,0.284427213129891,2.9077519542098,NA,556.034090264488,0.0222031722977697,2019-12-02,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Confident Clear"
"2019_12_03",0.269168096371163,0.5,0.337249754249718,1.90578659655809,0.00493948226235553,262.16292781565,0.00108293360342972,2019-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2019_12_04",0.448628739602455,0.5,0.448628739602455,0,0,58.8926551924239,0.00394648912622426,2019-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2019_12_05",0.500048173351476,0.5,0.427351234535636,0.553258340939652,0.00994273014327886,918.096702027332,0.00533883233063389,2019-12-05,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2019_12_10",0.147296529734929,77.9,0.187951233370916,0.105760751756127,0.00609822989135446,68.4843188484138,0,2019-12-10,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Confident Clear"
"2019_12_13",NA,98.1,0.300974281284037,2.71255605394769,NA,634.79471674006,0,2019-12-13,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2019_12_15",0.310197335237774,54.3925741695887,0.169791569937731,0.203211732326721,0.039917673898451,145.669577240315,0.0173457449051311,2019-12-15,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_12_18",NA,18.9,0.300974281284037,2.04304251560926,NA,492.971390228906,0.00983224842800206,2019-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Confident Clear"
"2019_12_19",NA,12.3,0.300974281284037,3.04304251560925,NA,766.394880666482,0.0125250219847655,2019-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2019_12_20",NA,7.5,0.300974281284037,4.04304251560927,NA,768.120949426396,0.00649365816487953,2019-12-20,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Confident Clear"
"2019_12_21",NA,0.5,0.300974281284037,5.04304251560926,NA,757.291237247093,0.000719225650905282,2019-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_12_22",0.686631343860265,0.5,0.663830871316522,0.366161995340049,0.000330344578543472,88.7317336856961,0.000719225650905282,2019-12-22,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Confident Clear"
"2019_12_24",0.504013657743707,0.5,0.456227926623019,0.521635769691267,0,497.747019430014,0.00115846594719834,2019-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2019_12_28",0.567062022357883,0.5,0.567062022357883,0,0,58.2368864172522,0,2019-12-28,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2019_12_30",0.388284345738968,0.5,0.386925171621321,0.0337693278622436,0,84.7979631141287,0,2019-12-30,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Confident Clear"
"2020_01_01",NA,0.5,0.341662909533962,1,NA,578.436204442091,0,2020-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2020_01_03",NA,0.5,0.372993732231968,1,NA,758.495224020136,0,2020-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2020_01_06",0.312815350264889,37.2,0.282975058270751,0.0299666231976512,0.00579977277361136,54.4865945256948,0.000662803900138355,2020-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2020_01_07",0.309613959754611,50.9,0.300675838662438,0.00878692932508364,0.00625025469970374,53.581922107043,0.000928228802939756,2020-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2020_01_10",0.138357063658282,136.1,0.133483359076769,0.047615710848841,0.0168478913541895,72.7886286511471,0.00655887685528216,2020-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Confident Clear"
"2020_01_12",0.161288103366077,87.7202066309928,0.169540815388583,0.0258936401463204,0.00786122661122662,70.1277060827198,0.00456925178388286,2020-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2020_01_15",0.24912091561846,32.2,0.253446615235681,0.462505471544782,0.00548174851074104,176.165902394618,0.00173876062040872,2020-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Confident Clear"
"2020_01_16",NA,21.9,0.367024504905462,1.45477933180267,NA,281.82083606721,0.00164745445384504,2020-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2020_01_17",0.44024423481244,14.2876549512644,0.380483767882885,1.89459142917205,0.0102561101030962,1094.48042089413,0.0271334019494625,2020-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2020_01_19",NA,0.5,0.367024504905462,3.71895870928875,NA,754.304580384464,0,2020-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2020_01_21",0.436204568540959,0.5,0.367979781696863,5.70518998204515,0,666.4715232447,0.000935205686099107,2020-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2020_01_22",NA,0.5,0.3670684314152,6.70518998204515,NA,244.894637233927,0.00255111249435404,2020-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Confident Clear"
"2020_01_23",0.694089869147769,0.5,0.69126933434355,0.019028690460265,0.000310153325208533,52.0134095694324,0.000263908189071107,2020-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Confident Clear"
"2020_01_25",0.320616607748083,0.5,0.410151419902153,0.707798426318503,0.00356310292309445,232.938739629091,0,2020-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Confident Clear"
"2020_01_26",NA,0.5,0.358868246818372,1.70318700989293,NA,460.767893354397,0,2020-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Confident Clear"
