Year,CountyNum,CountyName,Sector,RNR,GWh
2020,52,TEHAMA,Residential,R,257.1737265
2020,52,TEHAMA,Streetlighting,NR,0.801894598
2020,52,TEHAMA,"Transportation, Communications, & Utilities",NR,24.43852962
2020,53,TRINITY,Agriculture and Water Pumping,NR,0.877706449
2020,53,TRINITY,Commercial,NR,1.87926473
2020,53,TRINITY,Industrial,NR,0.273979962
2020,53,TRINITY,Mining,NR,1.48E-02
2020,53,TRINITY,Residential,R,10.54351776
2020,53,TRINITY,Streetlighting,NR,2.20E-02
2020,53,TRINITY,"Transportation, Communications, & Utilities",NR,135.9763058
2020,54,TULARE,Agriculture and Water Pumping,NR,1154.100366
2020,54,TULARE,Commercial,NR,904.1237891
2020,54,TULARE,Industrial,NR,807.6786965
2020,54,TULARE,Mining,NR,15.5402521
2020,54,TULARE,Residential,R,1405.754888
2020,54,TULARE,Streetlighting,NR,9.562611318
2020,54,TULARE,"Transportation, Communications, & Utilities",NR,106.7764361
2020,55,TUOLUMNE,Agriculture and Water Pumping,NR,11.00210216
2020,55,TUOLUMNE,Commercial,NR,157.6369466
2020,55,TUOLUMNE,Industrial,NR,36.19298656
2020,55,TUOLUMNE,Mining,NR,9.943715505
2020,55,TUOLUMNE,Residential,R,220.5285044
2020,55,TUOLUMNE,Streetlighting,NR,0.689556095
2020,55,TUOLUMNE,"Transportation, Communications, & Utilities",NR,17.71344159
2020,56,VENTURA,Agriculture and Water Pumping,NR,288.5058711
2020,56,VENTURA,Commercial,NR,1553.743923
2020,56,VENTURA,Industrial,NR,860.6444004
2020,56,VENTURA,Mining,NR,363.5537454
2020,56,VENTURA,Residential,R,1931.224637
2020,56,VENTURA,Streetlighting,NR,25.15306324
2020,56,VENTURA,"Transportation, Communications, & Utilities",NR,238.4665198
2020,57,YOLO,Agriculture and Water Pumping,NR,159.3185609
2020,57,YOLO,Commercial,NR,702.6083097
2020,57,YOLO,Industrial,NR,196.7746272
2020,57,YOLO,Mining,NR,8.525151678
2020,57,YOLO,Residential,R,566.8600635
2020,57,YOLO,Streetlighting,NR,5.22762137
2020,57,YOLO,"Transportation, Communications, & Utilities",NR,108.0588491
2020,58,YUBA,Agriculture and Water Pumping,NR,49.52803549
2020,58,YUBA,Commercial,NR,118.6251857
2020,58,YUBA,Industrial,NR,14.05689656
2020,58,YUBA,Mining,NR,20.35414025
2020,58,YUBA,Residential,R,241.5922907
2020,58,YUBA,Streetlighting,NR,1.258214475
2020,58,YUBA,"Transportation, Communications, & Utilities",NR,106.1232935
2021,1,ALAMEDA,Agriculture and Water Pumping,NR,398.1782694
2021,1,ALAMEDA,Commercial,NR,4167.531313
2021,1,ALAMEDA,Industrial,NR,1593.057975
2021,1,ALAMEDA,Mining,NR,58.07668494
2021,1,ALAMEDA,Residential,R,3113.89501
2021,1,ALAMEDA,Streetlighting,NR,51.3305045
2021,1,ALAMEDA,"Transportation, Communications, & Utilities",NR,619.6409894
2021,2,ALPINE,Agriculture and Water Pumping,NR,0.292736281
2021,2,ALPINE,Commercial,NR,6.234649548
2021,2,ALPINE,Residential,R,9.78479672
2021,2,ALPINE,Streetlighting,NR,3.24E-02
2021,2,ALPINE,"Transportation, Communications, & Utilities",NR,1.306616364
2021,3,AMADOR,Agriculture and Water Pumping,NR,26.71187984
2021,3,AMADOR,Commercial,NR,110.290497
2021,3,AMADOR,Industrial,NR,19.99902761
2021,3,AMADOR,Mining,NR,32.20901168
2021,3,AMADOR,Residential,R,147.6258515
2021,3,AMADOR,Streetlighting,NR,0.51240816
2021,3,AMADOR,"Transportation, Communications, & Utilities",NR,10.04379652
2021,4,BUTTE,Agriculture and Water Pumping,NR,112.9514602
2021,4,BUTTE,Commercial,NR,505.4878763
2021,4,BUTTE,Industrial,NR,91.90134166
2021,4,BUTTE,Mining,NR,6.07227678
2021,4,BUTTE,Residential,R,704.7071035
2021,4,BUTTE,Streetlighting,NR,3.314786066
2021,4,BUTTE,"Transportation, Communications, & Utilities",NR,62.57779747
2021,5,CALAVERAS,Agriculture and Water Pumping,NR,13.30046075
2021,5,CALAVERAS,Commercial,NR,96.02076991
2021,5,CALAVERAS,Industrial,NR,3.962855104
2021,5,CALAVERAS,Mining,NR,1.097848272
2021,5,CALAVERAS,Residential,R,217.5095703
2021,5,CALAVERAS,Streetlighting,NR,0.270814524
2021,5,CALAVERAS,"Transportation, Communications, & Utilities",NR,14.08731077
2021,6,COLUSA,Agriculture and Water Pumping,NR,131.7980514
2021,6,COLUSA,Commercial,NR,64.14475552
2021,6,COLUSA,Industrial,NR,50.26727618
2021,6,COLUSA,Mining,NR,0.161452301
2021,6,COLUSA,Residential,R,69.36064466
2021,6,COLUSA,Streetlighting,NR,0.526880477
2021,6,COLUSA,"Transportation, Communications, & Utilities",NR,8.293370877
2021,7,CONTRA COSTA,Agriculture and Water Pumping,NR,155.0002646
2021,7,CONTRA COSTA,Commercial,NR,1774.66486
2021,7,CONTRA COSTA,Industrial,NR,2763.838037
2021,7,CONTRA COSTA,Mining,NR,56.00851298
2021,7,CONTRA COSTA,Residential,R,2969.551763
2021,7,CONTRA COSTA,Streetlighting,NR,30.5502024
2021,7,CONTRA COSTA,"Transportation, Communications, & Utilities",NR,349.4453435
2021,8,DEL NORTE,Agriculture and Water Pumping,NR,8.146131
2021,8,DEL NORTE,Commercial,NR,67.25307359
2021,8,DEL NORTE,Industrial,NR,3.418882604
2021,8,DEL NORTE,Mining,NR,3.765333
2021,8,DEL NORTE,Residential,R,124.2525432
2021,8,DEL NORTE,Streetlighting,NR,0.742347
2021,8,DEL NORTE,"Transportation, Communications, & Utilities",NR,3.859659283
2021,9,EL DORADO,Agriculture and Water Pumping,NR,14.37610409
2021,9,EL DORADO,Commercial,NR,345.628265
2021,9,EL DORADO,Industrial,NR,18.2703026
2021,9,EL DORADO,Mining,NR,4.064947861
2021,9,EL DORADO,Residential,R,774.2643715
2021,9,EL DORADO,Streetlighting,NR,1.703940694
2021,9,EL DORADO,"Transportation, Communications, & Utilities",NR,60.50401933
2021,10,FRESNO,Agriculture and Water Pumping,NR,1449.123572
2021,10,FRESNO,Commercial,NR,2422.153533
2021,10,FRESNO,Industrial,NR,834.9925459
2021,10,FRESNO,Mining,NR,133.3658925
2021,10,FRESNO,Residential,R,2984.476084
2021,10,FRESNO,Streetlighting,NR,19.71127621
2021,10,FRESNO,"Transportation, Communications, & Utilities",NR,286.7018275
2021,11,GLENN,Agriculture and Water Pumping,NR,110.2292786
2021,11,GLENN,Commercial,NR,98.0968146
2021,11,GLENN,Industrial,NR,155.1747043
2021,11,GLENN,Mining,NR,1.992891148
2021,11,GLENN,Residential,R,100.3022712
2021,11,GLENN,Streetlighting,NR,0.339133949
2021,11,GLENN,"Transportation, Communications, & Utilities",NR,7.751890771
2021,12,HUMBOLDT,Agriculture and Water Pumping,NR,55.90595788
2021,12,HUMBOLDT,Commercial,NR,245.4325296
2021,12,HUMBOLDT,Industrial,NR,77.46374362
2021,12,HUMBOLDT,Mining,NR,8.901797734
2021,12,HUMBOLDT,Residential,R,378.1013325
2021,12,HUMBOLDT,Streetlighting,NR,2.484805528
2021,12,HUMBOLDT,"Transportation, Communications, & Utilities",NR,35.37068926
2021,13,IMPERIAL,Agriculture and Water Pumping,NR,81.77208631
2021,13,IMPERIAL,Commercial,NR,543.7306183
2021,13,IMPERIAL,Industrial,NR,106.6042391
2021,13,IMPERIAL,Mining,NR,51.50849222
2021,13,IMPERIAL,Residential,R,598.8918649
2021,13,IMPERIAL,Streetlighting,NR,5.52770174
2021,13,IMPERIAL,"Transportation, Communications, & Utilities",NR,89.25550059
2021,14,INYO,Agriculture and Water Pumping,NR,2.992316048
2021,14,INYO,Commercial,NR,108.8531781
2021,14,INYO,Industrial,NR,10.70805627
2021,14,INYO,Mining,NR,1.380582201
2021,14,INYO,Residential,R,59.8582919
2021,14,INYO,Streetlighting,NR,0.770323945
2021,14,INYO,"Transportation, Communications, & Utilities",NR,17.04838405
2021,15,KERN,Agriculture and Water Pumping,NR,4304.94671
2021,15,KERN,Commercial,NR,2107.944319
2021,15,KERN,Industrial,NR,1272.587393
2021,15,KERN,Mining,NR,3685.728724
2021,15,KERN,Residential,R,2551.491734
2021,15,KERN,Streetlighting,NR,15.18226406
2021,15,KERN,"Transportation, Communications, & Utilities",NR,860.5367028
2021,16,KINGS,Agriculture and Water Pumping,NR,671.9852837
2021,16,KINGS,Commercial,NR,365.4300203
2021,16,KINGS,Industrial,NR,374.5266006
2021,16,KINGS,Mining,NR,7.731275529
2021,16,KINGS,Residential,R,416.0727308
2021,16,KINGS,Streetlighting,NR,2.388164431
2021,16,KINGS,"Transportation, Communications, & Utilities",NR,123.9028866
2021,17,LAKE,Agriculture and Water Pumping,NR,19.7520581
2021,17,LAKE,Commercial,NR,101.9716882
2021,17,LAKE,Industrial,NR,4.269982948
2021,17,LAKE,Mining,NR,7.54170476
2021,17,LAKE,Residential,R,314.1436359
2021,17,LAKE,Streetlighting,NR,0.644412617
2021,17,LAKE,"Transportation, Communications, & Utilities",NR,14.34334579
2021,18,LASSEN,Agriculture and Water Pumping,NR,46.9781725
2021,18,LASSEN,Commercial,NR,83.86876341
2021,18,LASSEN,Industrial,NR,7.86E-02
2021,18,LASSEN,Mining,NR,0.499818541
2021,18,LASSEN,Residential,R,105.5761962
2021,18,LASSEN,Streetlighting,NR,0.457846247
2021,18,LASSEN,"Transportation, Communications, & Utilities",NR,112.5017185
2021,19,LOS ANGELES,Agriculture and Water Pumping,NR,2883.272238
2021,19,LOS ANGELES,Commercial,NR,23809.35793
2021,19,LOS ANGELES,Industrial,NR,11628.64086
2021,19,LOS ANGELES,Mining,NR,1207.916526
2021,19,LOS ANGELES,Residential,R,21450.11017
2021,19,LOS ANGELES,Streetlighting,NR,425.2970331
2021,19,LOS ANGELES,"Transportation, Communications, & Utilities",NR,3275.709418
2021,20,MADERA,Agriculture and Water Pumping,NR,615.8752124
2021,20,MADERA,Commercial,NR,326.5542149
2021,20,MADERA,Industrial,NR,312.9395267
2021,20,MADERA,Mining,NR,3.8092927
2021,20,MADERA,Residential,R,475.1387386
2021,20,MADERA,Streetlighting,NR,1.949249983
2021,20,MADERA,"Transportation, Communications, & Utilities",NR,39.98195143
2021,21,MARIN,Agriculture and Water Pumping,NR,28.69690683
2021,21,MARIN,Commercial,NR,487.5804833
2021,21,MARIN,Industrial,NR,31.95758479
2021,21,MARIN,Mining,NR,3.903515726
2021,21,MARIN,Residential,R,650.5447926
2021,21,MARIN,Streetlighting,NR,5.622986626
2021,21,MARIN,"Transportation, Communications, & Utilities",NR,60.93396878
2021,22,MARIPOSA,Agriculture and Water Pumping,NR,2.495085049
2021,22,MARIPOSA,Commercial,NR,27.04316965
2021,22,MARIPOSA,Industrial,NR,1.96167276
2021,22,MARIPOSA,Mining,NR,0.347841982
2021,22,MARIPOSA,Residential,R,75.59045578
2021,22,MARIPOSA,Streetlighting,NR,9.42E-02
2021,22,MARIPOSA,"Transportation, Communications, & Utilities",NR,5.648719226
2021,23,MENDOCINO,Agriculture and Water Pumping,NR,27.71136059
2021,23,MENDOCINO,Commercial,NR,176.3804551
2021,23,MENDOCINO,Industrial,NR,61.54597628
2021,23,MENDOCINO,Mining,NR,2.484356974
2021,23,MENDOCINO,Residential,R,298.5848073
2021,23,MENDOCINO,Streetlighting,NR,0.78932981
2021,23,MENDOCINO,"Transportation, Communications, & Utilities",NR,22.26462522
2021,24,MERCED,Agriculture and Water Pumping,NR,943.0730923
2021,24,MERCED,Commercial,NR,502.149826
2021,24,MERCED,Industrial,NR,554.0509457
2021,24,MERCED,Mining,NR,6.359750888
2021,24,MERCED,Residential,R,798.6090523
2021,24,MERCED,Streetlighting,NR,6.130844108
2021,24,MERCED,"Transportation, Communications, & Utilities",NR,192.4742091
2021,25,MODOC,Agriculture and Water Pumping,NR,92.27435752
2021,25,MODOC,Commercial,NR,21.39418965
2021,25,MODOC,Industrial,NR,0.821417577
2021,25,MODOC,Mining,NR,0.958445
2021,25,MODOC,Residential,R,61.16185889
2021,25,MODOC,Streetlighting,NR,0.311075
2021,25,MODOC,"Transportation, Communications, & Utilities",NR,3.474211013
2021,26,MONO,Agriculture and Water Pumping,NR,22.82823812
2021,26,MONO,Commercial,NR,74.80491641
2021,26,MONO,Industrial,NR,1.478559047
2021,26,MONO,Mining,NR,0.989790339
2021,26,MONO,Residential,R,89.42037849
2021,26,MONO,Streetlighting,NR,0.391210217
2021,26,MONO,"Transportation, Communications, & Utilities",NR,10.88686963
2021,27,MONTEREY,Agriculture and Water Pumping,NR,453.2992541
2021,27,MONTEREY,Commercial,NR,868.9201438
2021,27,MONTEREY,Industrial,NR,155.443823
2021,27,MONTEREY,Mining,NR,113.5786304
2021,27,MONTEREY,Residential,R,695.5849414
2021,27,MONTEREY,Streetlighting,NR,6.285753898
2021,27,MONTEREY,"Transportation, Communications, & Utilities",NR,154.112685
2021,28,NAPA,Agriculture and Water Pumping,NR,34.28660631
2021,28,NAPA,Commercial,NR,361.6372304
2021,28,NAPA,Industrial,NR,178.155269
2021,28,NAPA,Mining,NR,1.7460361
2021,28,NAPA,Residential,R,357.5234721
2021,28,NAPA,Streetlighting,NR,2.507559884
2021,28,NAPA,"Transportation, Communications, & Utilities",NR,40.25841276
2021,29,NEVADA,Agriculture and Water Pumping,NR,15.53247156
2021,29,NEVADA,Commercial,NR,204.5039978
2021,29,NEVADA,Industrial,NR,13.0091101
2021,29,NEVADA,Mining,NR,2.267927061
2021,29,NEVADA,Residential,R,483.1164856
2021,29,NEVADA,Streetlighting,NR,0.883711569
2021,29,NEVADA,"Transportation, Communications, & Utilities",NR,16.39587222
2021,30,ORANGE,Agriculture and Water Pumping,NR,295.778605
2021,30,ORANGE,Commercial,NR,7860.005056
2021,30,ORANGE,Industrial,NR,2153.071754
2021,30,ORANGE,Mining,NR,244.2676814
2021,30,ORANGE,Residential,R,7076.406345
2021,30,ORANGE,Streetlighting,NR,130.3660497
2021,30,ORANGE,"Transportation, Communications, & Utilities",NR,967.3971622
2021,31,PLACER,Agriculture and Water Pumping,NR,40.51217841
2021,31,PLACER,Commercial,NR,1033.86759
2021,31,PLACER,Industrial,NR,170.3436078
2021,31,PLACER,Mining,NR,26.06534303
2021,31,PLACER,Residential,R,1531.789721
2021,31,PLACER,Streetlighting,NR,7.507341862
2021,31,PLACER,"Transportation, Communications, & Utilities",NR,147.0455738
2021,32,PLUMAS,Agriculture and Water Pumping,NR,13.19559485
2021,32,PLUMAS,Commercial,NR,37.80842086
2021,32,PLUMAS,Industrial,NR,52.22556551
2021,32,PLUMAS,Mining,NR,0.511748641
2021,32,PLUMAS,Residential,R,99.22364121
2021,32,PLUMAS,Streetlighting,NR,0.393161998
2021,32,PLUMAS,"Transportation, Communications, & Utilities",NR,6.276864772
2021,33,RIVERSIDE,Agriculture and Water Pumping,NR,693.8265778
2021,33,RIVERSIDE,Commercial,NR,5511.767678
2021,33,RIVERSIDE,Industrial,NR,1132.784113
2021,33,RIVERSIDE,Mining,NR,152.017942
2021,33,RIVERSIDE,Residential,R,8307.76719
2021,33,RIVERSIDE,Streetlighting,NR,96.95393553
2021,33,RIVERSIDE,"Transportation, Communications, & Utilities",NR,657.6798091
2021,34,SACRAMENTO,Agriculture and Water Pumping,NR,386.4167265
2021,34,SACRAMENTO,Commercial,NR,4364.440415
2021,34,SACRAMENTO,Industrial,NR,766.1226834
2021,34,SACRAMENTO,Mining,NR,300.3902878
2021,34,SACRAMENTO,Residential,R,4987.017086
2021,34,SACRAMENTO,Streetlighting,NR,54.26445081
2021,34,SACRAMENTO,"Transportation, Communications, & Utilities",NR,491.7604944
2021,35,SAN BENITO,Agriculture and Water Pumping,NR,86.84463918
2021,35,SAN BENITO,Commercial,NR,77.19373656
2021,35,SAN BENITO,Industrial,NR,44.45216752
2021,35,SAN BENITO,Mining,NR,18.11574243
2021,35,SAN BENITO,Residential,R,134.6111926
2021,35,SAN BENITO,Streetlighting,NR,0.771859365
2021,35,SAN BENITO,"Transportation, Communications, & Utilities",NR,14.62838312
2021,36,SAN BERNARDINO,Agriculture and Water Pumping,NR,490.1382831
2021,36,SAN BERNARDINO,Commercial,NR,5223.871366
2021,36,SAN BERNARDINO,Industrial,NR,2536.391177
2021,36,SAN BERNARDINO,Mining,NR,467.143991
2021,36,SAN BERNARDINO,Residential,R,5782.886427
2021,36,SAN BERNARDINO,Streetlighting,NR,91.77314513
2021,36,SAN BERNARDINO,"Transportation, Communications, & Utilities",NR,1120.997615
2021,37,SAN DIEGO,Agriculture and Water Pumping,NR,374.1050101
2021,37,SAN DIEGO,Commercial,NR,7917.640323
2021,37,SAN DIEGO,Industrial,NR,1603.059947
2021,37,SAN DIEGO,Mining,NR,427.1245052
2021,37,SAN DIEGO,Residential,R,6842.390935
2021,37,SAN DIEGO,Streetlighting,NR,68.347466
2021,37,SAN DIEGO,"Transportation, Communications, & Utilities",NR,1880.39286
2021,38,SAN FRANCISCO,Agriculture and Water Pumping,NR,21.8580708
2021,38,SAN FRANCISCO,Commercial,NR,2625.203411
2021,38,SAN FRANCISCO,Industrial,NR,69.96832737
2021,38,SAN FRANCISCO,Mining,NR,33.22055702
2021,38,SAN FRANCISCO,Residential,R,1533.008055
2021,38,SAN FRANCISCO,Streetlighting,NR,4.896668817
2021,38,SAN FRANCISCO,"Transportation, Communications, & Utilities",NR,673.8452661
2021,39,SAN JOAQUIN,Agriculture and Water Pumping,NR,588.5958281
2021,39,SAN JOAQUIN,Commercial,NR,1650.279571
2021,39,SAN JOAQUIN,Industrial,NR,862.1949012
2021,39,SAN JOAQUIN,Mining,NR,50.141482
2021,39,SAN JOAQUIN,Residential,R,2002.873194
2021,39,SAN JOAQUIN,Streetlighting,NR,20.04266149
2021,39,SAN JOAQUIN,"Transportation, Communications, & Utilities",NR,241.6012718
2021,40,SAN LUIS OBISPO,Agriculture and Water Pumping,NR,194.6192753
2021,40,SAN LUIS OBISPO,Commercial,NR,568.4048695
2021,40,SAN LUIS OBISPO,Industrial,NR,115.0983911
2021,40,SAN LUIS OBISPO,Mining,NR,35.46479661
2021,40,SAN LUIS OBISPO,Residential,R,630.5475389
2021,40,SAN LUIS OBISPO,Streetlighting,NR,3.436011934
2021,40,SAN LUIS OBISPO,"Transportation, Communications, & Utilities",NR,91.32241033
2021,41,SAN MATEO,Agriculture and Water Pumping,NR,70.37448471
2021,41,SAN MATEO,Commercial,NR,1882.665618
2021,41,SAN MATEO,Industrial,NR,303.7962671
2021,41,SAN MATEO,Mining,NR,26.76055327
2021,41,SAN MATEO,Residential,R,1558.261261
2021,41,SAN MATEO,Streetlighting,NR,18.42385062
2021,41,SAN MATEO,"Transportation, Communications, & Utilities",NR,177.3402594
2021,42,SANTA BARBARA,Agriculture and Water Pumping,NR,291.9382446
2021,42,SANTA BARBARA,Commercial,NR,905.6441063
2021,42,SANTA BARBARA,Industrial,NR,180.9275273
2021,42,SANTA BARBARA,Mining,NR,273.0054649
2021,42,SANTA BARBARA,Residential,R,779.723529
2021,42,SANTA BARBARA,Streetlighting,NR,9.053639883
2021,42,SANTA BARBARA,"Transportation, Communications, & Utilities",NR,255.4919273
2021,43,SANTA CLARA,Agriculture and Water Pumping,NR,132.6296968
2021,43,SANTA CLARA,Commercial,NR,7963.141262
2021,43,SANTA CLARA,Industrial,NR,3165.800931
2021,43,SANTA CLARA,Mining,NR,123.2522865
2021,43,SANTA CLARA,Residential,R,4017.885983
2021,43,SANTA CLARA,Streetlighting,NR,51.82870026
2021,43,SANTA CLARA,"Transportation, Communications, & Utilities",NR,805.5754211
2021,44,SANTA CRUZ,Agriculture and Water Pumping,NR,58.76264331
2021,44,SANTA CRUZ,Commercial,NR,436.5123153
2021,44,SANTA CRUZ,Industrial,NR,69.4523532
2021,44,SANTA CRUZ,Mining,NR,3.42106516
2021,44,SANTA CRUZ,Residential,R,534.7619196
2021,44,SANTA CRUZ,Streetlighting,NR,3.06488914
2021,44,SANTA CRUZ,"Transportation, Communications, & Utilities",NR,36.45567338
2021,45,SHASTA,Agriculture and Water Pumping,NR,53.3331239
2021,45,SHASTA,Commercial,NR,412.5265229
2021,45,SHASTA,Industrial,NR,304.0871092
2021,45,SHASTA,Mining,NR,12.54216738
2021,45,SHASTA,Residential,R,802.8277269
2021,45,SHASTA,Streetlighting,NR,1.155354441
2021,45,SHASTA,"Transportation, Communications, & Utilities",NR,48.90856318
2021,46,SIERRA,Agriculture and Water Pumping,NR,1.960484871
2021,46,SIERRA,Commercial,NR,4.044235145
2021,46,SIERRA,Industrial,NR,1.581397478
2021,46,SIERRA,Mining,NR,0.324197435
2021,46,SIERRA,Residential,R,13.82391075
2021,46,SIERRA,Streetlighting,NR,2.17E-02
2021,46,SIERRA,"Transportation, Communications, & Utilities",NR,0.952385733
2021,47,SISKIYOU,Agriculture and Water Pumping,NR,84.206382
2021,47,SISKIYOU,Commercial,NR,112.6564923
2021,47,SISKIYOU,Industrial,NR,75.88107592
2021,47,SISKIYOU,Mining,NR,2.187501
2021,47,SISKIYOU,Residential,R,244.3128119
2021,47,SISKIYOU,Streetlighting,NR,1.030396221
2021,47,SISKIYOU,"Transportation, Communications, & Utilities",NR,12.57682878
2021,48,SOLANO,Agriculture and Water Pumping,NR,151.6581089
2021,48,SOLANO,Commercial,NR,751.9468754
2021,48,SOLANO,Industrial,NR,934.7138898
2021,48,SOLANO,Mining,NR,10.31098798
2021,48,SOLANO,Residential,R,1094.432692
2021,48,SOLANO,Streetlighting,NR,12.69772114
2021,48,SOLANO,"Transportation, Communications, & Utilities",NR,203.9847269
2021,49,SONOMA,Agriculture and Water Pumping,NR,106.0106428
2021,49,SONOMA,Commercial,NR,925.643685
2021,49,SONOMA,Industrial,NR,323.7437107
2021,49,SONOMA,Mining,NR,21.93495687
2021,49,SONOMA,Residential,R,1254.300421
2021,49,SONOMA,Streetlighting,NR,11.86326681
2021,49,SONOMA,"Transportation, Communications, & Utilities",NR,132.85788
2021,50,STANISLAUS,Agriculture and Water Pumping,NR,498.8345121
2021,50,STANISLAUS,Commercial,NR,1358.286128
2021,50,STANISLAUS,Industrial,NR,947.4971095
2021,50,STANISLAUS,Mining,NR,85.42129617
2021,50,STANISLAUS,Residential,R,2005.026593
2021,50,STANISLAUS,Streetlighting,NR,16.24849738
2021,50,STANISLAUS,"Transportation, Communications, & Utilities",NR,179.9587193
2021,51,SUTTER,Agriculture and Water Pumping,NR,110.5791191
2021,51,SUTTER,Commercial,NR,186.4155747
2021,51,SUTTER,Industrial,NR,43.06439765
2021,51,SUTTER,Mining,NR,1.761612319
2021,51,SUTTER,Residential,R,294.722452
2021,51,SUTTER,Streetlighting,NR,1.533324606
2021,51,SUTTER,"Transportation, Communications, & Utilities",NR,22.43848946
2021,52,TEHAMA,Agriculture and Water Pumping,NR,61.79152182
2021,52,TEHAMA,Commercial,NR,155.5218968
2021,52,TEHAMA,Industrial,NR,41.54517243
2021,52,TEHAMA,Mining,NR,0.915243069
2021,52,TEHAMA,Residential,R,258.3356451
2021,52,TEHAMA,Streetlighting,NR,0.78365508
2021,52,TEHAMA,"Transportation, Communications, & Utilities",NR,23.95267192
2021,53,TRINITY,Agriculture and Water Pumping,NR,1.167881845
2021,53,TRINITY,Commercial,NR,1.906912371
2021,53,TRINITY,Industrial,NR,0.188669123
2021,53,TRINITY,Mining,NR,1.05E-02
2021,53,TRINITY,Residential,R,10.62912443
2021,53,TRINITY,Streetlighting,NR,1.52E-02
2021,53,TRINITY,"Transportation, Communications, & Utilities",NR,144.6749588
2021,54,TULARE,Agriculture and Water Pumping,NR,1308.676281
2021,54,TULARE,Commercial,NR,949.9117314
2021,54,TULARE,Industrial,NR,923.4934024
2021,54,TULARE,Mining,NR,14.05010297
2021,54,TULARE,Residential,R,1425.392583
2021,54,TULARE,Streetlighting,NR,9.979650232
2021,54,TULARE,"Transportation, Communications, & Utilities",NR,117.2263096
2021,55,TUOLUMNE,Agriculture and Water Pumping,NR,11.26748945
2021,55,TUOLUMNE,Commercial,NR,173.9794033
2021,55,TUOLUMNE,Industrial,NR,38.47852204
2021,55,TUOLUMNE,Mining,NR,10.02472226
2021,55,TUOLUMNE,Residential,R,221.5148834
2021,55,TUOLUMNE,Streetlighting,NR,0.668409745
2021,55,TUOLUMNE,"Transportation, Communications, & Utilities",NR,20.534157
2021,56,VENTURA,Agriculture and Water Pumping,NR,280.9460251
2021,56,VENTURA,Commercial,NR,1531.62136
2021,56,VENTURA,Industrial,NR,881.8766624
2021,56,VENTURA,Mining,NR,349.866668
2021,56,VENTURA,Residential,R,1847.589396
2021,56,VENTURA,Streetlighting,NR,31.95207134
2021,56,VENTURA,"Transportation, Communications, & Utilities",NR,252.4036654
2021,57,YOLO,Agriculture and Water Pumping,NR,195.396268
2021,57,YOLO,Commercial,NR,689.1101599
2021,57,YOLO,Industrial,NR,200.5921044
2021,57,YOLO,Mining,NR,10.24932323
2021,57,YOLO,Residential,R,545.3744914
2021,57,YOLO,Streetlighting,NR,5.229825421
2021,57,YOLO,"Transportation, Communications, & Utilities",NR,110.3464021
2021,58,YUBA,Agriculture and Water Pumping,NR,48.2944473
2021,58,YUBA,Commercial,NR,120.4861719
2021,58,YUBA,Industrial,NR,14.79299581
2021,58,YUBA,Mining,NR,19.3879826
2021,58,YUBA,Residential,R,243.2007577
2021,58,YUBA,Streetlighting,NR,1.246106768
2021,58,YUBA,"Transportation, Communications, & Utilities",NR,106.8061467
2022,1,ALAMEDA,Agriculture and Water Pumping,NR,363.0930803
2022,1,ALAMEDA,Commercial,NR,4413.660911
2022,1,ALAMEDA,Industrial,NR,1680.689688
2022,1,ALAMEDA,Mining,NR,55.00962867
2022,1,ALAMEDA,Residential,R,3096.096945
2022,1,ALAMEDA,Streetlighting,NR,52.17327162
2022,1,ALAMEDA,"Transportation, Communications, & Utilities",NR,599.4265541
2022,2,ALPINE,Agriculture and Water Pumping,NR,0.376225924
2022,2,ALPINE,Commercial,NR,6.279242042
2022,2,ALPINE,Residential,R,9.274608506
2022,2,ALPINE,Streetlighting,NR,3.38E-02
2022,2,ALPINE,"Transportation, Communications, & Utilities",NR,1.147881734
2022,3,AMADOR,Agriculture and Water Pumping,NR,17.69097877
2022,3,AMADOR,Commercial,NR,111.7003443
2022,3,AMADOR,Industrial,NR,14.40149074
2022,3,AMADOR,Mining,NR,41.35508747
2022,3,AMADOR,Residential,R,145.1893003
2022,3,AMADOR,Streetlighting,NR,0.503612854
2022,3,AMADOR,"Transportation, Communications, & Utilities",NR,10.14580553
2022,4,BUTTE,Agriculture and Water Pumping,NR,115.1313371
2022,4,BUTTE,Commercial,NR,452.6363908
2022,4,BUTTE,Industrial,NR,78.57674533
2022,4,BUTTE,Mining,NR,5.808823921
2022,4,BUTTE,Residential,R,696.4535062
2022,4,BUTTE,Streetlighting,NR,3.315557669
2022,4,BUTTE,"Transportation, Communications, & Utilities",NR,54.13354116
2022,5,CALAVERAS,Agriculture and Water Pumping,NR,13.08373543
2022,5,CALAVERAS,Commercial,NR,72.24475791
2022,5,CALAVERAS,Industrial,NR,4.368720208
2022,5,CALAVERAS,Mining,NR,1.018700379
2022,5,CALAVERAS,Residential,R,210.9771716
2022,5,CALAVERAS,Streetlighting,NR,0.273717111
2022,5,CALAVERAS,"Transportation, Communications, & Utilities",NR,14.83087663
2022,6,COLUSA,Agriculture and Water Pumping,NR,118.2364606
2022,6,COLUSA,Commercial,NR,62.64154137
2022,6,COLUSA,Industrial,NR,45.33921091
2022,6,COLUSA,Mining,NR,0.351705754
2022,6,COLUSA,Residential,R,69.91272756
2022,6,COLUSA,Streetlighting,NR,0.599476461
2022,6,COLUSA,"Transportation, Communications, & Utilities",NR,9.260043986
