"","system.index","DNB_BRDF_Corrected_NTL","DNB_Lunar_Irradiance","Gap_Filled_DNB_BRDF_Corrected_NTL","Latest_High_Quality_Retrieval","Mandatory_Quality_Flag","QF_Cloud_Mask","Snow_Flag","date",".geo","Cloud_Quality","source"
"932","2019_11_25",0.43014893592018,0.5,0.43014893592018,0,0,50.3516082170697,0,2019-11-25,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"933","2019_11_26",0.308171024685399,0.5,0.308171024685399,0,0,50.2962639397368,0,2019-11-26,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"934","2019_11_27",NA,0.5,0.277389575208595,1,NA,580.391474127442,0.00139234320440963,2019-11-27,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Camp Fire"
"935","2019_11_28",0.406052387938026,0.5,0.319696316024191,1.58123776580787,0.00368073718670431,412.116951369001,0.00262998160832931,2019-11-28,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Camp Fire"
"936","2019_11_29",0.505924412465981,0.5,0.498448344013522,0.049453664547211,0,191.721398494996,0.0338148292741524,2019-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"937","2019_11_30",0.298040348736581,0.5,0.289244031727825,1.04185978224238,0,717.093280624499,0.0314344987458295,2019-11-30,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"938","2019_12_01",0.306101943101061,0.5,0.289797248688283,1.90868018301275,0.00692151097036869,521.118527234567,0.0223481701303858,2019-12-01,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"939","2019_12_02",NA,0.5,0.284427213129891,2.9077519542098,NA,556.034090264488,0.0222031722977697,2019-12-02,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Camp Fire"
"940","2019_12_03",0.269168096371163,0.5,0.337249754249718,1.90578659655809,0.00493948226235553,262.16292781565,0.00108293360342972,2019-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"941","2019_12_04",0.448628739602455,0.5,0.448628739602455,0,0,58.8926551924239,0.00394648912622426,2019-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"942","2019_12_05",0.500048173351476,0.5,0.427351234535636,0.553258340939652,0.00994273014327886,918.096702027332,0.00533883233063389,2019-12-05,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"943","2019_12_07",0.223373000991967,26.1874693055014,0.280971605894002,1.27492286752325,0.0353967824351535,171.635536724038,0.0180231092570803,2019-12-07,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"944","2019_12_09",0.128243645331559,59.3,0.132646264860814,0.00894193746831965,0.00447304473864145,55.9672298831433,0,2019-12-09,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"945","2019_12_10",0.147296529734929,77.9,0.187951233370916,0.105760751756127,0.00609822989135446,68.4843188484138,0,2019-12-10,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Camp Fire"
"946","2019_12_12",NA,142.5,0.300974281284037,1.71255605394769,NA,747.290662715932,0,2019-12-12,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"947","2019_12_13",NA,98.1,0.300974281284037,2.71255605394769,NA,634.79471674006,0,2019-12-13,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"948","2019_12_15",0.310197335237774,54.3925741695887,0.169791569937731,0.203211732326721,0.039917673898451,145.669577240315,0.0173457449051311,2019-12-15,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"949","2019_12_16",NA,NA,NA,NA,NA,NA,NA,2019-12-16,"{""type"":""MultiPoint"",""coordinates"":[]}",NA,"Camp Fire"
"950","2019_12_17",0.570322184522612,27.6208900622161,0.310157561682404,1.04480766704858,0.0373681138207132,743.205846870763,0.00688557699278743,2019-12-17,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"951","2019_12_18",NA,18.9,0.300974281284037,2.04304251560926,NA,492.971390228906,0.00983224842800206,2019-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Camp Fire"
"952","2019_12_19",NA,12.3,0.300974281284037,3.04304251560925,NA,766.394880666482,0.0125250219847655,2019-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"953","2019_12_20",NA,7.5,0.300974281284037,4.04304251560927,NA,768.120949426396,0.00649365816487953,2019-12-20,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Camp Fire"
"954","2019_12_21",NA,0.5,0.300974281284037,5.04304251560926,NA,757.291237247093,0.000719225650905282,2019-12-21,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"955","2019_12_22",0.686631343860265,0.5,0.663830871316522,0.366161995340049,0.000330344578543472,88.7317336856961,0.000719225650905282,2019-12-22,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Camp Fire"
"956","2019_12_23",0.562576010339369,0.5,0.492970474417044,0.49156874004467,0,451.959972711288,0.000719225650905282,2019-12-23,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"957","2019_12_24",0.504013657743707,0.5,0.456227926623019,0.521635769691267,0,497.747019430014,0.00115846594719834,2019-12-24,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"958","2019_12_25",NA,0.5,0.324439568032969,1.52163576969127,NA,751.285832286044,0.00331553621442207,2019-12-25,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"959","2019_12_26",0.501764965783322,0.5,0.501764965783322,0,0,83.1508217099976,0.00331553621442207,2019-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"960","2019_12_27",0.579037162052624,0.5,0.579037162052624,0,0,55.2106639535692,0.000106776646612678,2019-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"961","2019_12_28",0.567062022357883,0.5,0.567062022357883,0,0,58.2368864172522,0,2019-12-28,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"962","2019_12_29",NA,0.5,0.34449728032716,1,NA,755.572749629088,0.000468967885406818,2019-12-29,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"963","2019_12_30",0.388284345738968,0.5,0.386925171621321,0.0337693278622436,0,84.7979631141287,0,2019-12-30,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Camp Fire"
"964","2019_12_31",0.627480247592894,0.5,0.627480247592894,0,0,59.1060920020348,0,2019-12-31,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"965","2020_01_01",NA,0.5,0.341662909533962,1,NA,578.436204442091,0,2020-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"966","2020_01_02",0.835959989958326,0.5,0.835959989958326,0,0,55.0420320809221,0,2020-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"967","2020_01_03",NA,0.5,0.372993732231968,1,NA,758.495224020136,0,2020-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"968","2020_01_04",0.232956386945632,0.5,0.391803882739275,1.26091753293771,0,479.806436387056,0,2020-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"969","2020_01_06",0.312815350264889,37.2,0.282975058270751,0.0299666231976512,0.00579977277361136,54.4865945256948,0.000662803900138355,2020-01-06,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"970","2020_01_07",0.309613959754611,50.9,0.300675838662438,0.00878692932508364,0.00625025469970374,53.581922107043,0.000928228802939756,2020-01-07,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"971","2020_01_10",0.138357063658282,136.1,0.133483359076769,0.047615710848841,0.0168478913541895,72.7886286511471,0.00655887685528216,2020-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Camp Fire"
"972","2020_01_12",0.161288103366077,87.7202066309928,0.169540815388583,0.0258936401463204,0.00786122661122662,70.1277060827198,0.00456925178388286,2020-01-12,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"973","2020_01_15",0.24912091561846,32.2,0.253446615235681,0.462505471544782,0.00548174851074104,176.165902394618,0.00173876062040872,2020-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Camp Fire"
"974","2020_01_16",NA,21.9,0.367024504905462,1.45477933180267,NA,281.82083606721,0.00164745445384504,2020-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"975","2020_01_17",0.44024423481244,14.2876549512644,0.380483767882885,1.89459142917205,0.0102561101030962,1094.48042089413,0.0271334019494625,2020-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"976","2020_01_18",0.426918350698601,8.6,0.376477662656136,2.71895870928875,0,679.149240687606,0.00815840315524992,2020-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"977","2020_01_19",NA,0.5,0.367024504905462,3.71895870928875,NA,754.304580384464,0,2020-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"978","2020_01_20",NA,0.5,0.367024504905462,4.71895870928875,NA,755.041446022738,0.00142267747901551,2020-01-20,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"979","2020_01_21",0.436204568540959,0.5,0.367979781696863,5.70518998204515,0,666.4715232447,0.000935205686099107,2020-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"980","2020_01_22",NA,0.5,0.3670684314152,6.70518998204515,NA,244.894637233927,0.00255111249435404,2020-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Camp Fire"
"981","2020_01_23",0.694089869147769,0.5,0.69126933434355,0.019028690460265,0.000310153325208533,52.0134095694324,0.000263908189071107,2020-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Camp Fire"
"982","2020_01_24",0.44238782011907,0.5,0.375603683084821,1.0078392865864,0,271.825665890413,0,2020-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"983","2020_01_25",0.320616607748083,0.5,0.410151419902153,0.707798426318503,0.00356310292309445,232.938739629091,0,2020-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Camp Fire"
"984","2020_01_26",NA,0.5,0.358868246818372,1.70318700989293,NA,460.767893354397,0,2020-01-26,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Camp Fire"
"985","2020_01_27",0.464955674100882,0.5,0.48445485898781,1.50387232182481,0.000859604861310095,425.165576907852,0.000256931305911756,2020-01-27,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"986","2020_01_28",NA,0.5,0.3569968069138,2.50305147635398,NA,759.452483937244,0,2020-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"987","2020_01_29",0.256208549208375,0.5,0.256208549208375,0,0,59.8716975454415,0,2020-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"988","2020_01_30",NA,0.5,0.260768597015194,1,NA,756.977017843532,0,2020-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Camp Fire"
"989","2020_01_31",0.2652640842076,0.5,0.285630188778554,0.193438029048708,0.000684610394600706,90.4479571534435,0,2020-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"990","2020_02_01",0.521203929177007,0.5,0.293226930383189,0.785243952786521,0.0115585175200424,296.44014122425,0,2020-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Camp Fire"
"991","2020_02_02",NA,0.5,0.254489146573623,1.78142547429913,NA,751.092345722156,0,2020-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"992","2020_02_03",0.37160289651986,0.5,0.37160289651986,0,0,53.6847892723445,0,2020-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"993","2020_02_04",0.229830792069129,30.8,0.211921927946471,0.00938876133326418,0.0083916185839918,52.1633531021801,0.000262391475340813,2020-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Camp Fire"
"994","2020_02_05",0.0158495561015327,42.6,0.249267356670089,0.863117192526484,0,626.736804969726,0.00020050955514483,2020-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"995","2020_02_06",0.153018632532399,58.4,0.161119776476057,0.0159722089509771,0.00735497441952586,51.8052218026992,0,2020-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"996","2020_02_07",0.234441748582191,80.9048829385178,0.191701826076145,0.0586801375113337,0.00811083540485935,89.4745157208894,0.000618819201959838,2020-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"997","2020_02_08",0.191664203477213,113.7,0.175241220076758,0.00637019766723362,0.00567797891270575,50.2834410351753,0,2020-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"998","2020_02_09",0.182032879726899,154.8,0.181219594562094,0.0120208663408159,0.00940811568213934,51.5778724813831,0,2020-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"999","2020_02_10",0.157890453444593,104.6,0.154323801034003,0.00932839612679849,0.00832570925210725,50.3235550799142,0,2020-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"1000","2020_02_11",0.14727956465065,75.0338837184079,0.14173141314777,0.00934902343353049,0.0065806258953711,50.3207424859728,0,2020-02-11,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"1001","2020_02_12",0.295410375720199,53.1,0.222506596166788,0.625747853622565,0.00800656359439796,457.42773056248,0,2020-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"1002","2020_02_13",0.218294557739641,36.4,0.188563110544066,0.0180567803018928,0.00761963679162998,50.3042770417167,0,2020-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"1003","2020_02_14",0.450808106966916,24.7,0.421318558793357,0.0204070798983559,0.0183352489427747,50.3050511724046,0,2020-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"1004","2020_02_15",0.430046494269059,16.3,0.313009243946713,0.362276174763036,0.0167459728753123,202.040152872611,0,2020-02-15,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"1005","2020_02_16",NA,10.4,0.253085239634241,1.3514149877404,NA,284.69601083055,0,2020-02-16,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Camp Fire"
"1006","2020_02_17",0.345321351337707,0.513513312651426,0.342336782044953,0.0290402144511878,0,56.6548011118119,0,2020-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Camp Fire"
"1007","2020_02_18",0.170664890845832,0.5,0.262570687328314,0.926827056110218,0,348.579131657122,0,2020-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Camp Fire"
"1008","2020_02_19",0.735657774471333,0.5,0.323846344941129,1.58351283640331,0.00523733156245347,284.068144734531,0,2020-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Camp Fire"
"1009","2020_02_20",0.243710850882309,0.5,0.255899148156353,2.5676431573005,0,682.967884193447,0,2020-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"1010","2020_02_21",0.227769192381138,0.5,0.271754540433076,3.0970584550572,0.00227925320938963,577.27396248439,0,2020-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"1011","2020_02_22",0.429501712434638,0.5,0.429501712434638,0,0,50.3400908996874,0,2020-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"1012","2020_02_23",0.412305743481428,0.5,0.412305743481428,0,0,50.3183764125535,0,2020-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"1013","2020_02_24",0.346316558428337,0.5,0.346316558428337,0,0,50.2826935986491,0,2020-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"1014","2020_02_25",0.286787699295075,0.5,0.286787699295075,0,0,50.3413673659628,0,2020-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"1015","2020_02_26",0.246430403850658,0.5,0.25390577167138,0.0189009831641743,0,53.9884693355368,0,2020-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"1016","2020_02_27",0.259493181025826,0.5,0.259493181025826,0,0,50.3175537470261,0,2020-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"1017","2020_02_28",0.373937042790454,0.5,0.343609217669806,0.221014614750163,0.013034610224223,123.646663335963,0,2020-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"1018","2020_02_29",0.670676569991437,0.5,0.488480627391333,0.363954873519726,0.000221709729796701,229.658706649668,0,2020-02-29,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"1019","2020_03_01",NA,0.5,0.232834567385429,1.36380016871924,NA,242.273976741498,0,2020-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"1020","2020_03_02",0.412550358864872,0.5,0.412550358864872,0,0,65.2291308532637,0,2020-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"1021","2020_03_03",0.408852023567801,0.5,0.408852023567801,0,0,50.3171533346014,0,2020-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"1022","2020_03_04",0.427621812022716,25,0.390216782855947,0.0154923207267122,0.0154923207267122,50.2888696569588,0,2020-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"1023","2020_03_05",0.239116083622491,35.8432105371619,0.194930032790168,0.0146578248323046,0.0126133246194649,50.2868239134794,0,2020-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"1024","2020_03_06",0.198074041527882,50.8666112762839,0.184788247331192,0.0413886909577471,0.00645293657628639,61.8198350361479,0,2020-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"1025","2020_03_07",NA,70.7,0.240782731142935,1.03484922803821,NA,732.245190121582,0,2020-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Camp Fire"
"1026","2020_03_08",0.229874525906241,97.3,0.181111580189924,0.482412339254887,0.0302778765655187,319.772918226986,0,2020-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"1027","2020_03_09",NA,140.9,0.240782731142935,1.43130849016912,NA,625.852956423905,0,2020-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"1028","2020_03_10",0.116154728466818,122.798128071941,0.108664638605541,0.0179208827516585,0.00596772038910412,50.3081549753823,0,2020-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"1029","2020_03_11",0.116267984626466,84.201224988993,0.113987185504088,0.00411241760831839,0.00349576165079354,51.7452181807868,0,2020-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"1030","2020_03_12",0.119703613183488,59.5,0.124462967887755,0.00662379220293873,0.00536624435485855,51.0557686538347,0,2020-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"1031","2020_03_13",0.18291040235086,41.4,0.164627972133429,0.00890796308076107,0.00829170941330225,50.28416177754,0,2020-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"1032","2020_03_14",0.375099893222718,28.4,0.236433081136311,0.845912198655524,0.0180152140502818,1372.12566822615,0,2020-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Camp Fire"
"1033","2020_03_16",NA,12.2,0.240782731142935,2.54876249810032,NA,242.346354320708,0,2020-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"1034","2020_03_17",NA,0.5,0.240782731142935,3.54876249810032,NA,446.322568609304,0.00821209482130232,2020-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"1035","2020_03_18",NA,0.5,0.240782731142935,4.54876249810032,NA,627.803860400455,0.00821209482130232,2020-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"1036","2020_03_19",0.444171999213969,0.5,0.436352468601777,0.127666041477267,0,94.8297334132945,0.0147075730426582,2020-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"1037","2020_03_20",0.428728988948914,0.5,0.428728988948914,0,0,139.858423266874,0.0245713691162504,2020-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"1038","2020_03_21",0.434853387562618,0.5,0.434853387562618,0,0,145.318796542257,0.0137265626019042,2020-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"1039","2020_03_22",0.380943939421697,0.5,0.380943939421697,0,0,133.334418693679,0.0244366849370003,2020-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"1040","2020_03_23",0.309339175908076,0.5,0.309339175908076,0,0,99.632449908254,0.0194033187516475,2020-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"1041","2020_03_24",0.59264203813915,0.5,0.266611827081253,0.724737995286661,0.0234025058815679,1282.17771031436,0.0117402743007116,2020-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"1042","2020_03_25",0.267585317531957,0.5,0.264831262099123,0.68455023826056,0.00201387301839585,851.212135772575,0.0102814990349151,2020-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"1043","2020_03_26",0.391132546719159,0.5,0.387219896566508,0.0155720998689256,0,85.9797087970306,0.00896711491624253,2020-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"1044","2020_03_27",0.379840663406506,0.5,0.379840663406506,0,0,113.616446151657,0.0124261322495504,2020-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"1045","2020_03_28",NA,0.5,0.221964180137174,1,NA,769.094208853302,0.0188503249255825,2020-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"1046","2020_03_29",0.163050829234078,0.5,0.234143543975433,1.7355676346637,0,856.465643855597,0.00749863268257215,2020-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Camp Fire"
"1047","2020_03_30",0.309756255101968,0.5,0.227216250585747,2.60171825465078,0.0279412248118076,556.639567239105,0,2020-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Camp Fire"
"1048","2020_03_31",0.916108225109934,0.5,0.416525705534207,2.15199776982413,0.0274118343560077,184.413364553368,0,2020-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Camp Fire"
"1049","2020_04_01",0.433272069722172,1.67919457040755,0.390005876118485,0.431445297747589,0,277.705523355723,0,2020-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"1050","2020_04_02",0.461961943816468,0.5,0.461961943816468,0,0,74.4887749533536,0,2020-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"1051","2020_04_03",0.20734591148308,31,0.201452844381709,0.00687678005315172,0.00587107145308032,64.989674516267,0.0109946578308992,2020-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Camp Fire"
"1052","2020_04_04",0.189366332603769,44.1,0.18768397053382,0.00959442771509201,0.00441885128755712,60.9398765577029,0.00226627365580488,2020-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Camp Fire"
"1053","2020_04_05",NA,61.6,0.239444436772826,1.00511739212601,NA,613.786967242928,0.000313656399424741,2020-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"1054","2020_04_06",NA,85.3167099991658,0.239444436772826,2.00511739212601,NA,413.762716810435,0.000313656399424741,2020-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"1055","2020_04_07",0.292719505671373,121.8,0.237518557598016,2.90852153475655,0.00697900684803353,673.618911721498,0.00248346706198294,2020-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"1056","2020_04_08",0.0965105970193725,140.1,0.176170060249584,1.74831136676838,0.00261779539992839,252.095814446456,0,2020-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Camp Fire"
"1057","2020_04_09",0.36957197968158,94.4,0.196551255004821,1.42484789636356,0.0246105202807603,813.191296732606,0.0066313757715902,2020-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"1058","2020_04_10",0.153181957950433,66.9,0.167678900686827,0.077018419881569,0.00496478002865805,219.28555685083,0.00185645760587951,2020-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"1059","2020_04_11",0.198912018103147,46.9,0.16039583853029,0.0656679410095429,0.0093227682989957,151.429696830159,0,2020-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"1060","2020_04_12",0.027341532093251,32.0252902307556,0.238276437601315,1.01162652077094,0,2183.44800902505,0,2020-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"1061","2020_04_13",0.348298091647518,21.9,0.318067510745689,0.0337644743783067,0.016395372081729,62.4310464020366,0.00232542549128633,2020-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"1062","2020_04_14",0.303315185136129,14.7,0.287917965933241,0.0153279089583483,0.0153279089583483,51.3768775778446,0.00110386425290777,2020-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"1063","2020_04_15",0.237925511766458,0.5,0.237925511766458,0,0,53.1644715268848,0,2020-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"1064","2020_04_16",0.322614076068366,0.5,0.322614076068366,0,0,53.2347645347436,0,2020-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"1065","2020_04_17",0.524782708952192,0.5,0.524782708952192,0,0,55.4093437452698,0,2020-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"1066","2020_04_18",0.517018854298479,0.5,0.474977012133202,0.126501205332402,0,294.218145902402,0,2020-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
